label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1196,36.0831218,140.0789093,0,284.397227,2,2,0,0,1,-1,227.933992466237,13.1023040668254,,,,,,,,,,,,,,,,
1197,36.0831307,140.0788664,0,281.286607,2,2,0,0,1,-1,224.074516511331,14.0930475345989,,,,,,,,,,,,,,,,
1198,36.0831377,140.078823,0,272.372416,2,2,0,0,1,-1,220.170058321869,14.8722839705573,,,,,,,,,,,,,,,,
1199,36.0831392,140.0787782,0,272.223676,2,2,0,0,1,-1,216.139649865428,15.0392632063256,,,,,,,,,,,,,,,,
1200,36.0831407,140.0787304,0,286.521988,2,2,0,0,1,-1,211.839347986317,15.2062424428849,,,,,,,,,,,,,,,,
1201,36.0831512,140.0786866,0,288.261167,2,2,0,0,1,-1,207.898904006655,16.3750970956362,,,,,,,,,,,,,,,,
1202,36.0831624,140.0786446,0,293.973824,2,2,0,0,1,-1,204.120396079061,17.6218753928533,,,,,,,,,,,,,,,,
1203,36.0831647,140.0786382,0,245.827015,2,2,0,0,1,-1,203.544623443522,17.877910221506,,,,,,,,,,,,,,,,
1204,36.0831536,140.0786076,0,282.727816,2,2,1,0,1,1,200.791710525138,16.6422638734983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,36.0831559,140.078595,0,274.298000,2,2,0,0,1,-1,199.658158147883,16.8982987029419,,,,,,,,,,,,,,,,
1206,36.0831587,140.0785489,0,273.709208,2,2,0,0,1,-1,195.510795873928,17.2099932768507,,,,,,,,,,,,,,,,
1207,36.083161,140.078505,0,275.314059,2,2,0,0,1,-1,191.561355447356,17.4660281055034,,,,,,,,,,,,,,,,
1208,36.0831643,140.0784611,0,276.562433,2,2,0,0,1,-1,187.611915018226,17.8333824254593,,,,,,,,,,,,,,,,
1209,36.0831684,140.078417,0,278.300410,2,2,0,0,1,-1,183.644481695274,18.2897923375086,,,,,,,,,,,,,,,,
1210,36.0831738,140.0783712,0,272.924383,2,2,0,0,1,-1,179.52410876461,18.8909175876983,,,,,,,,,,,,,,,,
1211,36.0831756,140.0783276,0,269.220981,2,2,0,0,1,-1,175.60165767877,19.0912926710949,,,,,,,,,,,,,,,,
1212,36.0831751,140.0782821,0,272.042722,2,2,0,0,1,-1,171.508274091395,19.0356329258388,,,,,,,,,,,,,,,,
1213,36.0831764,140.078237,0,272.366812,2,2,0,0,1,-1,167.45087629422,19.1803482639792,,,,,,,,,,,,,,,,
1214,36.083178,140.0781891,0,275.679857,2,2,0,0,1,-1,163.141577968199,19.358459448957,,,,,,,,,,,,,,,,
1215,36.0831814,140.0781468,0,283.697394,2,2,0,0,1,-1,159.336080697314,19.7369457181223,,,,,,,,,,,,,,,,
1216,36.0831905,140.0781006,0,276.907256,2,2,0,0,1,-1,155.179721979006,20.7499530843146,,,,,,,,,,,,,,,,
1217,36.0831947,140.0780577,0,270.936886,2,2,0,0,1,-1,151.320246024099,21.2174949455732,,,,,,,,,,,,,,,,
1218,36.0831953,140.0780123,0,282.679154,2,2,0,0,1,-1,147.235858883635,21.2842866400388,,,,,,,,,,,,,,,,
1219,36.0832033,140.0779683,0,274.298003,2,2,0,0,1,-1,143.277422007595,22.1748425665094,,,,,,,,,,,,,,,,
1220,36.0832061,140.0779222,0,272.224341,2,2,0,0,1,-1,139.130059736197,22.4865371404182,,,,,,,,,,,,,,,,
1221,36.0832075,140.0778776,0,276.864142,2,2,0,0,1,-1,135.117644176134,22.6423844277681,,,,,,,,,,,,,,,,
1222,36.0832118,140.0778334,0,261.999602,2,2,0,0,1,-1,131.141214406272,23.1210582382362,,,,,,,,,,,,,,,,
1223,36.0832067,140.0777885,0,260.655095,2,2,0,0,1,-1,127.101809502919,22.5533288348838,,,,,,,,,,,,,,,,
1224,36.0832015,140.0777494,0,274.314776,2,2,1,0,1,1,123.584198551083,21.9744674831129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,36.083202,140.0777412,0,270.832071,2,2,0,0,1,-1,122.84648986092,22.030127228369,,,,,,,,,,,,,,,,
1226,36.0832025,140.0776986,0,264.876299,2,2,0,0,1,-1,119.014003249303,22.0857869736251,,,,,,,,,,,,,,,,
1227,36.083199,140.0776503,0,258.424444,2,2,0,0,1,-1,114.668719133081,21.6961687560413,,,,,,,,,,,,,,,,
1228,36.0831917,140.0776062,0,269.845891,2,2,0,0,1,-1,110.701285810129,20.8835364732456,,,,,,,,,,,,,,,,
1229,36.0831916,140.0775602,0,263.858735,2,2,0,0,1,-1,106.562919985643,20.8724045240362,,,,,,,,,,,,,,,,
1230,36.0831894,140.0775349,0,195.409075,2,2,0,0,1,-1,104.286818781664,20.627501643802,,,,,,,,,,,,,,,,
1231,36.0831548,140.0775231,0,170.532262,2,2,0,0,1,-1,103.22523798481,16.7758472624293,,,,,,,,,,,,,,,,
1232,36.0831485,140.0775244,0,201.878235,2,2,0,0,1,-1,103.342191799765,16.0745344709368,,,,,,,,,,,,,,,,
1233,36.0831165,140.0775085,0,192.233754,2,2,0,0,1,-1,101.911756656551,12.5123107650541,,,,,,,,,,,,,,,,
1234,36.0831042,140.0775052,0,176.956526,2,2,0,0,1,-1,101.614873890592,11.1430810289063,,,,,,,,,,,,,,,,
1235,36.0830966,140.0775057,0,199.695025,2,2,0,0,1,-1,101.659856127704,10.2970528984823,,,,,,,,,,,,,,,,
1236,36.0830747,140.077496,0,173.689254,2,2,0,0,1,-1,100.787200726206,7.85915605009516,,,,,,,,,,,,,,,,
1237,36.0830652,140.0774973,0,189.824925,2,2,0,0,1,-1,100.904154543719,6.80162088785616,,,,,,,,,,,,,,,,
1238,36.0830526,140.0774946,0,168.975434,2,2,0,0,1,-1,100.661250461783,5.39899530328915,,,,,,,,,,,,,,,,
1239,36.0830414,140.0774973,0,190.876868,2,2,0,0,1,-1,100.904154543719,4.15221700686299,,,,,,,,,,,,,,,,
1240,36.0830271,140.0774939,0,175.379600,2,2,0,0,1,-1,100.598275330849,2.56034828810882,,,,,,,,,,,,,,,,
1241,36.0830231,140.0774943,0,193.386635,2,2,0,0,1,-1,100.634261118493,2.11507032526897,,,,,,,,,,,,,,,,
1242,36.0830068,140.0774895,0,169.185597,2,2,0,0,1,-1,100.2024316412,0.300562625490353,,,,,,,,,,,,,,,,
1243,36.0829958,140.0774921,0,189.181480,2,2,0,0,1,-1,100.436339276225,-0.923951773307945,,,,,,,,,,,,,,,,
1244,36.0829848,140.0774899,0,169.871133,2,2,0,0,1,-1,100.2384174314,-2.14846617210624,,,,,,,,,,,,,,,,
1245,36.0829753,140.077492,0,189.322444,2,2,0,0,1,-1,100.427342829314,-3.20600133434524,,,,,,,,,,,,,,,,
1246,36.0829561,140.0774881,0,175.379597,2,2,0,0,1,-1,100.076481376776,-5.34333555803304,,,,,,,,,,,,,,,,
1247,36.0829541,140.0774883,0,188.102174,2,2,0,0,1,-1,100.094474273155,-5.56597453984845,,,,,,,,,,,,,,,,
1248,36.0829172,140.0774818,0,192.214521,2,2,0,0,1,-1,99.5097051881484,-9.67366374987378,,,,,,,,,,,,,,,,
1249,36.0829004,140.0774773,0,175.491815,2,2,0,0,1,-1,99.1048650541448,-11.5438311949085,,,,,,,,,,,,,,,,
1250,36.0828922,140.0774781,0,185.828797,2,2,0,0,1,-1,99.176836634546,-12.456651019798,,,,,,,,,,,,,,,,
1251,36.0828827,140.0774769,0,172.521222,2,2,0,0,1,-1,99.0688792639442,-13.514186182037,,,,,,,,,,,,,,,,
1252,36.082863,140.0774801,0,193.775707,2,2,0,0,1,-1,99.356765582992,-15.7071801509809,,,,,,,,,,,,,,,,
1253,36.0828452,140.0774747,0,173.916870,2,2,0,0,1,-1,98.8709574191194,-17.6886670865278,,,,,,,,,,,,,,,,
1254,36.0828361,140.0774759,0,193.248987,2,2,0,0,1,-1,98.9789147897212,-18.7016744527201,,,,,,,,,,,,,,,,
1255,36.0828234,140.0774722,0,169.498877,2,2,0,0,1,-1,98.6460462335618,-20.1154319864966,,,,,,,,,,,,,,,,
1256,36.0828125,140.0774747,0,187.946706,2,2,0,0,1,-1,98.8709574191194,-21.3288144360855,,,,,,,,,,,,,,,,
1257,36.0828015,140.0774728,0,172.025767,2,2,0,0,1,-1,98.7000249175842,-22.5533288348838,,,,,,,,,,,,,,,,
1258,36.0827865,140.0774754,0,189.800445,2,2,0,0,1,-1,98.9339325526096,-24.2231211965219,,,,,,,,,,,,,,,,
1259,36.0827734,140.0774726,0,179.158160,2,2,0,0,1,-1,98.6820320237624,-25.6814065255541,,,,,,,,,,,,,,,,
1260,36.0827679,140.0774727,0,196.043579,2,2,0,0,1,-1,98.6910284706733,-26.2936637249532,,,,,,,,,,,,,,,,
1261,36.0827516,140.0774669,0,174.290572,2,2,0,0,1,-1,98.1692345191571,-28.1081714247318,,,,,,,,,,,,,,,,
1262,36.0827419,140.0774681,0,190.710711,2,2,0,0,1,-1,98.2771918897589,-29.1879704861806,,,,,,,,,,,,,,,,
1263,36.0827231,140.0774637,0,176.593482,2,2,0,0,1,-1,97.8813482001092,-31.2807769130308,,,,,,,,,,,,,,,,
1264,36.0826878,140.0774663,0,175.755318,2,2,0,0,1,-1,98.1152558351346,-35.2103549380783,,,,,,,,,,,,,,,,
1265,36.082678,140.0774672,0,193.895866,2,2,0,0,1,-1,98.1962238624467,-36.3012859471546,,,,,,,,,,,,,,,,
1266,36.0826633,140.0774627,0,174.158974,2,2,0,0,1,-1,97.7913837258862,-37.9376824619555,,,,,,,,,,,,,,,,
1267,36.0826475,140.0774647,0,186.306664,2,2,0,0,1,-1,97.9713126768892,-39.696530416478,,,,,,,,,,,,,,,,
1268,36.0826358,140.0774631,0,168.577605,2,2,0,0,1,-1,97.8273695160868,-40.9989684589512,,,,,,,,,,,,,,,,
1269,36.0826354,140.0774632,0,168.577609,2,2,0,0,1,-1,97.8363659629977,-41.0434962549979,,,,,,,,,,,,,,,,
1270,36.082635,140.0774633,0,168.577609,2,2,1,0,1,1,97.8453624124656,-41.0880240518356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
